Transaction_ID,Customer_ID,Purchase_Date,Product_Name,Product_Category,Amount_Spent,Payment_Method,Store_Location,Discount_Applied,Transaction_Status
8202,6779,2023-01-04,Toy,Clothing,39790.57,Credit Card,Jaipur,10,Pending
8203,1968,2022-02-26,Shirt,Clothing,20344.36,UPI,Kolkata,15,Completed
8204,1544,2022-03-01,Book,Home & Kitchen,11253.37,UPI,Mumbai,5,Failed
8205,6406,2022-05-01,Groceries,Electronics,33813.16,Credit Card,Bangalore,15,Failed
8206,5328,2022-01-30,Mixer,Electronics,43791.31,Debit Card,Chennai,15,Completed
8207,58,2023-10-02,Groceries,Electronics,21471.0,Cash,Hyderabad,10,Pending
8208,3007,2024-03-07,Mixer,Clothing,6844.53,Debit Card,Kolkata,10,Pending
8209,6011,2023-03-09,Groceries,Clothing,10147.78,Cash,Delhi,20,Failed
8210,3051,2022-10-23,Mixer,Home & Kitchen,11354.48,Debit Card,Mumbai,10,Failed
8211,5782,2024-07-31,Shirt,Groceries,28590.09,Cash,Delhi,20,Pending
8212,5582,2024-08-16,Groceries,Clothing,19163.18,Cash,Surat,15,Pending
8213,1021,2022-05-08,Laptop,Home & Kitchen,43448.68,Credit Card,Surat,10,Completed
8214,3880,2023-04-07,Laptop,Home & Kitchen,4447.19,Credit Card,Ahmedabad,10,Pending
8215,2907,2024-07-24,Book,Home & Kitchen,9316.91,Credit Card,Mumbai,0,Failed
8216,2551,2023-03-15,Mixer,Toys,29538.52,Credit Card,Jaipur,10,Pending
8217,4796,2024-02-16,Book,Toys,30151.8,Cash,Surat,15,Pending
8218,2162,2023-11-26,Laptop,Electronics,32074.28,Credit Card,Pune,20,Pending
8219,2699,2024-08-09,Mixer,Electronics,15286.42,Credit Card,Mumbai,20,Completed
8220,4780,2023-08-26,Groceries,Books,30586.0,Credit Card,Hyderabad,20,Completed
8221,1354,2024-03-28,Toy,Clothing,42726.71,Debit Card,Jaipur,5,Completed
8222,633,2024-01-17,Mixer,Groceries,36432.71,UPI,Chennai,20,Failed
8223,5261,2023-11-18,Laptop,Electronics,1372.78,Cash,Delhi,0,Pending
8224,1697,2023-08-02,Toy,Groceries,34087.33,Credit Card,Surat,0,Failed
8225,2857,2021-12-17,Laptop,Home & Kitchen,16811.01,Debit Card,Kolkata,10,Completed
8226,4245,2024-09-17,Laptop,Toys,44216.11,UPI,Hyderabad,5,Pending
8227,2579,2022-12-14,Shirt,Groceries,28951.02,Cash,Kolkata,20,Pending
8228,860,2024-03-20,Laptop,Toys,37975.81,UPI,Ahmedabad,10,Completed
8229,2420,2022-03-08,Mixer,Electronics,46063.19,Debit Card,Hyderabad,15,Pending
8230,5144,2022-04-19,Mixer,Electronics,995.21,UPI,Mumbai,5,Completed
8231,445,2021-11-11,Mixer,Books,12484.97,Debit Card,Bangalore,15,Failed
8232,6935,2023-10-31,Groceries,Books,15442.4,UPI,Delhi,5,Pending
8233,5588,2024-08-12,Groceries,Toys,41833.3,Cash,Surat,0,Failed
8234,4411,2023-06-06,Book,Home & Kitchen,29300.92,UPI,Hyderabad,10,Failed
8235,1901,2023-11-22,Shirt,Groceries,29441.9,Credit Card,Kolkata,15,Completed
8236,5443,2023-08-21,Groceries,Toys,29586.61,Cash,Delhi,20,Completed
8237,930,2022-02-25,Mixer,Clothing,11359.34,Debit Card,Pune,15,Pending
8238,5331,2023-01-17,Laptop,Home & Kitchen,16396.93,Cash,Chennai,10,Pending
8239,689,2023-07-30,Groceries,Toys,39928.57,Cash,Delhi,10,Pending
8240,3706,2022-02-05,Groceries,Electronics,1304.4,UPI,Bangalore,20,Completed
8241,4885,2022-12-24,Shirt,Toys,28961.96,Credit Card,Pune,20,Pending
8242,4945,2022-03-11,Shirt,Clothing,46215.61,Debit Card,Kolkata,0,Pending
8243,5284,2021-10-30,Mixer,Clothing,47312.75,UPI,Mumbai,15,Failed
8244,6286,2022-07-06,Laptop,Books,6050.41,Credit Card,Hyderabad,15,Completed
8245,6096,2022-11-12,Mixer,Groceries,27954.4,Debit Card,Kolkata,5,Completed
8246,2291,2024-05-08,Book,Toys,12663.98,Cash,Chennai,0,Completed
8247,1745,2022-04-12,Mixer,Home & Kitchen,3227.93,UPI,Hyderabad,20,Pending
8248,4673,2022-06-01,Mixer,Electronics,47144.34,Credit Card,Delhi,5,Failed
8249,3046,2022-07-07,Book,Clothing,42346.08,Cash,Hyderabad,0,Completed
8250,2744,2024-03-17,Shirt,Electronics,23188.16,UPI,Kolkata,5,Pending
8251,1929,2023-02-13,Groceries,Clothing,41696.79,Cash,Hyderabad,5,Pending
8252,6042,2024-08-30,Laptop,Toys,35110.67,Cash,Jaipur,5,Pending
8253,2672,2024-01-23,Laptop,Toys,38718.78,UPI,Ahmedabad,0,Completed
8254,1140,2021-10-25,Laptop,Home & Kitchen,32936.6,UPI,Pune,0,Failed
8255,1771,2023-01-18,Groceries,Clothing,36672.21,Cash,Ahmedabad,10,Pending
8256,5411,2022-11-04,Groceries,Toys,49147.45,Debit Card,Chennai,20,Failed
8257,2930,2021-12-21,Laptop,Clothing,44910.95,Credit Card,Jaipur,0,Failed
8258,6291,2024-07-09,Laptop,Groceries,20996.47,Cash,Delhi,0,Pending
8259,6706,2024-10-06,Laptop,Electronics,36603.76,Cash,Ahmedabad,0,Failed
8260,3632,2024-07-11,Laptop,Groceries,24357.33,UPI,Surat,20,Failed
8261,2211,2023-10-01,Book,Home & Kitchen,36264.11,Credit Card,Surat,0,Pending
8262,3132,2022-04-11,Book,Electronics,21003.23,Credit Card,Surat,10,Pending
8263,3459,2024-08-03,Mixer,Groceries,8829.35,UPI,Delhi,20,Failed
8264,5066,2021-11-08,Shirt,Groceries,31679.6,Credit Card,Chennai,20,Failed
8265,6073,2022-03-27,Shirt,Books,16675.59,Debit Card,Jaipur,5,Failed
8266,5953,2022-05-23,Laptop,Toys,35706.82,Cash,Ahmedabad,5,Completed
8267,6954,2022-04-30,Mixer,Books,40272.8,UPI,Bangalore,0,Failed
8268,5971,2022-12-11,Shirt,Electronics,20615.06,UPI,Mumbai,15,Completed
8269,1751,2021-12-21,Shirt,Home & Kitchen,43774.41,Credit Card,Kolkata,5,Completed
8270,1070,2022-01-25,Book,Home & Kitchen,38050.49,Cash,Mumbai,20,Pending
8271,647,2024-08-26,Toy,Books,11355.18,Credit Card,Chennai,20,Failed
8272,1257,2024-08-13,Toy,Toys,42056.49,Credit Card,Surat,20,Completed
8273,2599,2022-07-27,Laptop,Clothing,21832.18,Cash,Mumbai,5,Failed
8274,616,2022-10-03,Mixer,Toys,22621.21,Credit Card,Delhi,20,Pending
8275,6532,2022-09-22,Toy,Toys,3187.26,UPI,Mumbai,10,Failed
8276,4317,2023-01-27,Toy,Groceries,28292.62,Cash,Mumbai,5,Completed
8277,1178,2024-05-14,Book,Books,39126.58,Debit Card,Mumbai,5,Completed
8278,345,2024-04-22,Toy,Books,36330.28,Debit Card,Jaipur,15,Pending
8279,1488,2024-06-06,Groceries,Clothing,42462.8,Credit Card,Jaipur,5,Failed
8280,6156,2024-06-10,Laptop,Books,26963.51,Cash,Hyderabad,5,Failed
8281,3590,2024-02-12,Shirt,Electronics,16651.18,Debit Card,Chennai,5,Failed
8282,5764,2022-07-24,Mixer,Electronics,41972.91,Debit Card,Mumbai,20,Pending
8283,1163,2023-06-11,Toy,Clothing,5284.78,Credit Card,Kolkata,5,Completed
8284,2912,2022-10-23,Mixer,Home & Kitchen,7400.2,Debit Card,Kolkata,0,Completed
8285,1126,2023-08-31,Groceries,Toys,2404.17,Cash,Surat,20,Failed
8286,6709,2021-11-14,Mixer,Toys,24794.85,Debit Card,Surat,15,Failed
8287,5299,2024-10-06,Groceries,Electronics,4171.3,UPI,Mumbai,5,Pending
8288,1953,2024-04-25,Book,Groceries,1020.7,Credit Card,Ahmedabad,10,Completed
8289,3874,2024-01-24,Shirt,Clothing,36324.73,Credit Card,Chennai,0,Completed
8290,2722,2024-03-28,Shirt,Clothing,12163.45,Credit Card,Mumbai,5,Completed
8291,3106,2024-03-28,Laptop,Books,32169.77,Debit Card,Bangalore,10,Failed
8292,4177,2024-04-24,Shirt,Books,17460.25,UPI,Chennai,10,Pending
8293,2482,2023-10-03,Toy,Home & Kitchen,30334.86,Credit Card,Surat,10,Pending
8294,6977,2023-09-19,Mixer,Books,6777.09,UPI,Jaipur,5,Pending
8295,1115,2023-02-14,Groceries,Toys,40349.69,Cash,Chennai,5,Pending
8296,6494,2023-10-30,Groceries,Toys,45802.82,UPI,Pune,20,Pending
8297,2640,2022-12-30,Shirt,Home & Kitchen,9344.54,Credit Card,Chennai,20,Failed
8298,6865,2024-08-26,Shirt,Electronics,14914.2,Credit Card,Bangalore,20,Pending
8299,2293,2024-03-14,Toy,Groceries,12305.88,UPI,Ahmedabad,5,Completed
8300,2300,2023-06-09,Shirt,Electronics,21731.04,Credit Card,Bangalore,5,Completed
8301,5431,2023-04-11,Book,Groceries,32370.96,UPI,Hyderabad,15,Failed
8302,2863,2023-03-19,Book,Clothing,32799.53,Debit Card,Ahmedabad,20,Failed
8303,2115,2022-03-06,Shirt,Groceries,4447.22,UPI,Delhi,10,Completed
8304,1888,2024-10-03,Shirt,Home & Kitchen,39012.88,Credit Card,Pune,15,Completed
8305,614,2023-04-13,Groceries,Groceries,34100.49,Debit Card,Mumbai,0,Failed
8306,4485,2022-06-29,Mixer,Books,44593.12,UPI,Delhi,10,Completed
8307,3339,2022-07-16,Book,Toys,24656.27,Cash,Kolkata,10,Pending
8308,1220,2022-04-13,Groceries,Books,41256.22,UPI,Surat,20,Failed
8309,5085,2024-08-10,Toy,Books,11238.99,UPI,Kolkata,15,Completed
8310,3456,2024-02-10,Toy,Books,27171.09,Credit Card,Chennai,0,Failed
8311,5980,2024-07-02,Toy,Clothing,20814.34,Credit Card,Pune,0,Failed
8312,5912,2022-07-28,Mixer,Books,8654.17,UPI,Mumbai,20,Completed
8313,2865,2022-07-22,Book,Home & Kitchen,37352.83,Cash,Kolkata,5,Pending
8314,1126,2024-03-31,Book,Books,8743.9,UPI,Jaipur,0,Failed
8315,1454,2022-12-05,Shirt,Electronics,1656.12,Credit Card,Delhi,10,Completed
8316,2717,2024-03-13,Toy,Home & Kitchen,31963.38,UPI,Pune,0,Pending
8317,1244,2023-12-13,Shirt,Home & Kitchen,39685.03,Debit Card,Chennai,10,Pending
8318,6271,2022-11-08,Laptop,Clothing,26711.15,Cash,Ahmedabad,15,Pending
8319,1801,2022-09-22,Groceries,Groceries,38292.78,Debit Card,Bangalore,15,Pending
8320,6968,2024-06-25,Mixer,Electronics,37300.06,UPI,Jaipur,5,Failed
8321,4200,2023-02-27,Book,Clothing,37415.8,UPI,Jaipur,10,Failed
8322,2693,2022-12-16,Laptop,Clothing,37258.26,Debit Card,Delhi,15,Completed
8323,899,2022-02-24,Shirt,Toys,22507.51,Debit Card,Jaipur,0,Completed
8324,1964,2023-01-22,Toy,Electronics,44710.07,Debit Card,Bangalore,5,Failed
8325,864,2022-02-17,Groceries,Toys,47278.55,Cash,Delhi,5,Pending
8326,6450,2022-05-22,Shirt,Electronics,37780.94,Cash,Ahmedabad,5,Pending
8327,1336,2023-11-22,Mixer,Home & Kitchen,9909.74,UPI,Kolkata,15,Completed
8328,5236,2023-05-21,Groceries,Electronics,8869.16,Credit Card,Delhi,15,Failed
8329,5479,2024-02-04,Mixer,Toys,2580.82,UPI,Jaipur,10,Pending
8330,3276,2022-09-20,Laptop,Books,36812.97,Debit Card,Ahmedabad,15,Failed
8331,308,2022-10-17,Book,Books,20269.81,Debit Card,Kolkata,10,Pending
8332,1838,2023-11-02,Book,Books,2347.97,Cash,Chennai,20,Failed
8333,5551,2024-02-29,Groceries,Groceries,24128.55,Debit Card,Delhi,0,Completed
8334,4023,2023-12-18,Laptop,Books,44517.5,UPI,Mumbai,10,Pending
8335,2846,2024-08-17,Shirt,Clothing,43692.29,Cash,Jaipur,20,Completed
8336,827,2021-12-18,Shirt,Home & Kitchen,16298.41,Credit Card,Surat,5,Failed
8337,1993,2022-09-18,Book,Groceries,7868.88,UPI,Hyderabad,5,Pending
8338,6867,2023-10-22,Toy,Toys,18269.87,Cash,Mumbai,20,Pending
8339,4068,2023-05-18,Mixer,Toys,7675.13,Debit Card,Hyderabad,15,Completed
8340,2137,2022-03-15,Mixer,Electronics,46306.13,Credit Card,Delhi,15,Completed
8341,5966,2022-01-18,Book,Groceries,446.88,UPI,Jaipur,0,Pending
8342,3924,2023-08-23,Book,Groceries,27533.27,Cash,Jaipur,15,Completed
8343,936,2023-09-06,Mixer,Toys,34596.28,Credit Card,Hyderabad,20,Pending
8344,5799,2023-03-06,Shirt,Books,5157.99,UPI,Hyderabad,0,Pending
8345,5128,2024-09-28,Laptop,Home & Kitchen,32735.68,Credit Card,Kolkata,20,Failed
8346,2588,2022-08-08,Laptop,Clothing,29309.34,Credit Card,Delhi,20,Pending
8347,6669,2024-03-13,Shirt,Electronics,17940.48,UPI,Ahmedabad,10,Pending
8348,4001,2022-01-13,Toy,Groceries,40034.33,UPI,Bangalore,15,Pending
8349,3137,2022-04-17,Groceries,Toys,7239.08,Credit Card,Ahmedabad,20,Completed
8350,4968,2024-03-02,Shirt,Electronics,8618.98,Cash,Kolkata,0,Completed
8351,34,2024-01-13,Groceries,Clothing,25899.6,Cash,Delhi,5,Completed
8352,93,2022-10-30,Shirt,Toys,40388.11,Cash,Delhi,20,Failed
8353,3180,2023-09-21,Laptop,Groceries,27915.7,Cash,Jaipur,20,Pending
8354,5140,2021-11-01,Shirt,Clothing,12683.49,Credit Card,Mumbai,5,Completed
8355,1736,2024-01-02,Toy,Toys,39057.84,Cash,Mumbai,20,Failed
8356,1193,2024-03-22,Mixer,Electronics,18863.45,Debit Card,Bangalore,10,Failed
8357,1428,2022-05-02,Mixer,Electronics,49948.63,Debit Card,Hyderabad,10,Pending
8358,3315,2024-08-10,Book,Toys,18669.0,UPI,Chennai,0,Failed
8359,1427,2022-01-16,Toy,Clothing,6975.57,Debit Card,Kolkata,0,Failed
8360,2401,2023-02-16,Mixer,Electronics,34885.21,Debit Card,Mumbai,20,Failed
8361,6026,2022-12-16,Groceries,Books,46235.9,Credit Card,Bangalore,5,Failed
8362,3755,2024-09-03,Laptop,Home & Kitchen,37070.06,Credit Card,Jaipur,10,Failed
8363,4671,2022-04-28,Groceries,Home & Kitchen,36741.29,Debit Card,Kolkata,0,Pending
8364,2394,2023-05-05,Laptop,Home & Kitchen,11216.92,UPI,Ahmedabad,5,Failed
8365,1669,2023-11-17,Laptop,Books,11504.24,Credit Card,Jaipur,15,Pending
8366,411,2023-02-09,Mixer,Toys,13685.11,Cash,Delhi,10,Completed
8367,4220,2024-03-04,Mixer,Groceries,25817.31,UPI,Delhi,5,Pending
8368,6145,2022-08-30,Shirt,Electronics,34665.39,Cash,Hyderabad,10,Failed
8369,6550,2022-10-07,Groceries,Toys,28374.39,Debit Card,Pune,10,Pending
8370,2945,2022-12-01,Book,Books,41175.01,UPI,Kolkata,15,Completed
8371,4254,2023-03-19,Laptop,Groceries,7833.01,Cash,Delhi,10,Failed
8372,648,2023-03-27,Groceries,Electronics,27748.91,Cash,Jaipur,15,Pending
8373,5464,2021-11-29,Book,Home & Kitchen,14745.61,Debit Card,Pune,20,Completed
8374,4961,2024-04-15,Groceries,Clothing,33148.52,Debit Card,Surat,10,Pending
8375,3318,2023-01-26,Book,Toys,29052.69,UPI,Hyderabad,5,Completed
8376,6710,2021-11-11,Book,Home & Kitchen,20201.53,Debit Card,Bangalore,5,Completed
8377,609,2024-03-16,Laptop,Electronics,1299.5,Debit Card,Ahmedabad,0,Completed
8378,3569,2023-06-18,Groceries,Home & Kitchen,19747.19,Credit Card,Hyderabad,10,Failed
8379,2685,2022-02-10,Shirt,Books,47506.16,Cash,Pune,0,Pending
8380,336,2022-08-21,Book,Electronics,46062.46,Debit Card,Chennai,15,Completed
8381,1028,2022-11-05,Book,Clothing,26349.27,UPI,Bangalore,10,Pending
8382,782,2022-08-29,Book,Electronics,48632.44,Cash,Ahmedabad,20,Completed
8383,472,2023-02-20,Groceries,Toys,47229.87,Credit Card,Hyderabad,10,Completed
8384,5030,2023-08-01,Book,Toys,26375.21,Debit Card,Mumbai,10,Failed
8385,5957,2024-01-31,Mixer,Toys,29643.42,Credit Card,Jaipur,20,Failed
8386,2623,2023-03-08,Groceries,Groceries,48045.99,Debit Card,Delhi,5,Pending
8387,331,2022-02-09,Book,Clothing,23004.55,Cash,Ahmedabad,15,Pending
8388,5420,2022-05-01,Toy,Books,23465.39,Cash,Bangalore,20,Failed
8389,6766,2024-02-23,Toy,Electronics,35752.81,Debit Card,Hyderabad,5,Pending
8390,6766,2022-09-07,Mixer,Electronics,19385.09,Cash,Mumbai,0,Completed
8391,344,2024-08-27,Toy,Electronics,35977.79,UPI,Delhi,5,Pending
8392,5444,2022-06-21,Book,Clothing,14547.78,Cash,Ahmedabad,0,Pending
8393,6853,2024-04-23,Laptop,Electronics,46597.2,UPI,Hyderabad,10,Failed
8394,1433,2021-11-25,Book,Electronics,14238.99,Cash,Chennai,10,Failed
8395,4886,2024-02-25,Toy,Clothing,25525.6,Credit Card,Pune,10,Completed
8396,1239,2024-01-10,Mixer,Books,20191.65,Credit Card,Jaipur,0,Pending
8397,3791,2023-11-27,Book,Toys,23352.15,UPI,Jaipur,0,Pending
8398,6508,2022-05-22,Toy,Home & Kitchen,12746.36,Debit Card,Jaipur,15,Completed
8399,4763,2022-01-04,Laptop,Groceries,32415.89,Credit Card,Delhi,20,Pending
8400,5649,2022-11-28,Book,Clothing,47277.37,Credit Card,Mumbai,20,Pending
8401,1141,2023-05-07,Groceries,Home & Kitchen,25903.79,Cash,Ahmedabad,0,Completed
8402,3806,2024-01-16,Laptop,Electronics,38756.91,Credit Card,Jaipur,15,Completed
8403,372,2024-05-10,Laptop,Books,1546.1,Cash,Ahmedabad,20,Pending
8404,2994,2022-11-05,Mixer,Home & Kitchen,25638.93,Cash,Bangalore,5,Completed
8405,5039,2024-08-11,Toy,Groceries,38374.1,Debit Card,Ahmedabad,10,Pending
8406,3834,2022-04-28,Mixer,Clothing,21980.88,Debit Card,Kolkata,5,Failed
8407,1188,2022-05-02,Toy,Toys,19843.54,Cash,Hyderabad,20,Pending
8408,4261,2022-11-16,Laptop,Toys,42872.74,UPI,Kolkata,15,Failed
8409,1799,2022-09-17,Book,Clothing,13647.53,UPI,Kolkata,5,Completed
8410,3663,2023-12-19,Mixer,Home & Kitchen,8255.21,Cash,Mumbai,15,Failed
8411,6058,2021-11-18,Shirt,Books,40109.59,Debit Card,Pune,10,Pending
8412,2536,2021-11-18,Laptop,Groceries,30906.64,Debit Card,Chennai,0,Failed
8413,4557,2023-04-17,Groceries,Toys,46737.24,Credit Card,Pune,15,Completed
8414,980,2023-04-14,Toy,Toys,37897.04,Cash,Ahmedabad,5,Pending
8415,67,2022-02-21,Book,Home & Kitchen,28505.77,Credit Card,Delhi,5,Failed
8416,3261,2023-06-23,Mixer,Home & Kitchen,17038.86,Cash,Ahmedabad,5,Completed
8417,2007,2022-06-30,Shirt,Clothing,6714.36,Cash,Surat,0,Pending
8418,6373,2023-11-03,Shirt,Clothing,33600.24,UPI,Kolkata,15,Completed
8419,4750,2023-10-30,Mixer,Groceries,21220.03,UPI,Ahmedabad,10,Pending
8420,5883,2022-01-15,Laptop,Books,1417.92,Cash,Kolkata,20,Failed
8421,4983,2023-04-14,Book,Home & Kitchen,15111.96,Cash,Hyderabad,20,Pending
8422,1396,2022-03-18,Toy,Home & Kitchen,7408.16,Debit Card,Hyderabad,10,Failed
8423,3653,2024-10-04,Toy,Home & Kitchen,8150.33,Credit Card,Delhi,0,Pending
8424,2004,2022-11-09,Shirt,Toys,14250.41,Cash,Ahmedabad,15,Pending
8425,3747,2022-04-23,Shirt,Home & Kitchen,7044.51,Cash,Jaipur,15,Pending
8426,6973,2022-07-29,Shirt,Books,23998.22,Debit Card,Ahmedabad,20,Completed
8427,1402,2023-07-12,Groceries,Electronics,13024.19,Cash,Pune,5,Failed
8428,1110,2024-08-09,Toy,Clothing,46530.77,Cash,Chennai,0,Failed
8429,6362,2024-01-04,Laptop,Electronics,7828.66,Credit Card,Kolkata,10,Failed
8430,6775,2021-12-10,Toy,Toys,36571.53,UPI,Hyderabad,15,Completed
8431,6212,2024-06-22,Toy,Books,13038.26,UPI,Surat,5,Completed
8432,6968,2022-11-11,Groceries,Toys,18478.68,UPI,Mumbai,0,Completed
8433,2184,2022-01-02,Mixer,Toys,49275.0,Debit Card,Surat,15,Pending
8434,4867,2024-06-10,Laptop,Toys,31386.65,Debit Card,Ahmedabad,10,Completed
8435,6872,2021-10-08,Toy,Home & Kitchen,49226.39,UPI,Kolkata,15,Failed
8436,6012,2023-12-10,Groceries,Groceries,39706.23,UPI,Pune,10,Completed
8437,5939,2022-03-12,Shirt,Home & Kitchen,21444.71,Credit Card,Kolkata,20,Failed
8438,6417,2022-12-26,Toy,Electronics,47327.44,Debit Card,Mumbai,5,Failed
8439,275,2023-01-26,Toy,Electronics,15001.04,Cash,Surat,10,Failed
8440,6040,2023-04-29,Book,Clothing,39886.47,Cash,Pune,15,Pending
8441,2786,2024-07-31,Mixer,Books,26698.43,Cash,Chennai,10,Completed
8442,5565,2023-11-26,Book,Books,30468.7,UPI,Mumbai,15,Failed
8443,4140,2021-10-21,Shirt,Electronics,44107.11,UPI,Bangalore,10,Failed
8444,6892,2023-12-24,Laptop,Electronics,49067.02,Debit Card,Pune,20,Failed
8445,2729,2023-03-27,Shirt,Clothing,22045.89,UPI,Jaipur,0,Pending
8446,5090,2022-06-14,Shirt,Home & Kitchen,20843.03,Credit Card,Chennai,20,Failed
8447,5193,2023-01-22,Mixer,Clothing,27160.89,Cash,Surat,20,Pending
8448,5820,2023-03-06,Mixer,Clothing,7851.03,Debit Card,Surat,10,Failed
8449,2286,2023-05-22,Shirt,Toys,21324.05,UPI,Pune,20,Completed
8450,4286,2024-02-10,Laptop,Home & Kitchen,15022.24,Cash,Ahmedabad,20,Failed
8451,868,2023-01-24,Mixer,Electronics,14406.64,Credit Card,Ahmedabad,15,Completed
8452,3614,2021-12-01,Laptop,Toys,47253.93,Debit Card,Pune,0,Completed
8453,5184,2022-12-16,Groceries,Toys,18813.07,Credit Card,Pune,20,Completed
8454,6848,2023-03-12,Groceries,Toys,35821.0,UPI,Mumbai,20,Pending
8455,1472,2022-10-26,Shirt,Toys,41607.72,Debit Card,Bangalore,15,Pending
8456,6803,2024-01-06,Laptop,Toys,8935.94,Cash,Mumbai,10,Failed
8457,903,2023-04-07,Groceries,Clothing,35699.78,Debit Card,Kolkata,0,Failed
8458,6625,2022-09-30,Laptop,Groceries,49774.18,Cash,Mumbai,20,Pending
8459,5643,2024-02-13,Groceries,Books,36204.0,Cash,Mumbai,0,Pending
8460,1343,2023-01-07,Shirt,Groceries,11883.2,UPI,Ahmedabad,5,Pending
8461,5965,2024-01-13,Shirt,Clothing,26789.4,UPI,Ahmedabad,20,Pending
8462,3884,2022-12-21,Groceries,Electronics,30887.88,UPI,Bangalore,0,Pending
8463,1003,2023-02-04,Shirt,Books,12095.95,Cash,Mumbai,5,Failed
8464,1439,2024-08-06,Book,Home & Kitchen,22633.36,Cash,Mumbai,5,Completed
8465,2774,2022-08-22,Groceries,Clothing,10800.81,Credit Card,Pune,15,Completed
8466,5030,2022-06-06,Book,Electronics,28779.06,Credit Card,Delhi,20,Failed
8467,209,2022-07-28,Toy,Clothing,26915.64,Credit Card,Hyderabad,0,Completed
8468,4944,2022-07-11,Shirt,Groceries,38217.13,UPI,Pune,10,Pending
8469,1500,2022-09-05,Mixer,Electronics,27217.42,Cash,Chennai,20,Completed
8470,6456,2024-09-02,Toy,Groceries,5401.16,Debit Card,Kolkata,5,Completed
8471,1354,2024-05-05,Book,Toys,43913.99,UPI,Hyderabad,20,Failed
8472,4337,2022-06-21,Shirt,Home & Kitchen,40803.78,UPI,Ahmedabad,15,Completed
8473,5521,2022-02-28,Groceries,Toys,17503.74,Debit Card,Bangalore,15,Pending
8474,3175,2023-03-06,Laptop,Toys,9104.2,Credit Card,Surat,20,Failed
8475,2080,2023-09-17,Shirt,Toys,17203.74,UPI,Delhi,10,Pending
8476,4921,2024-09-08,Toy,Electronics,12306.58,Credit Card,Bangalore,0,Pending
8477,3432,2022-07-25,Groceries,Clothing,4610.27,UPI,Chennai,5,Completed
8478,1810,2022-05-02,Groceries,Books,37086.96,Debit Card,Surat,0,Failed
8479,5017,2022-08-13,Laptop,Groceries,40447.83,Credit Card,Hyderabad,5,Failed
8480,4120,2023-03-10,Groceries,Books,16763.42,Cash,Hyderabad,20,Failed
8481,2842,2024-02-28,Groceries,Home & Kitchen,23134.11,Cash,Surat,0,Completed
8482,5572,2022-11-14,Laptop,Home & Kitchen,28883.04,UPI,Ahmedabad,10,Failed
8483,1765,2021-10-22,Shirt,Electronics,39187.35,Debit Card,Ahmedabad,10,Completed
8484,6315,2022-07-18,Shirt,Toys,41282.51,Debit Card,Kolkata,0,Completed
8485,2693,2021-12-01,Book,Toys,12999.0,Credit Card,Pune,20,Completed
8486,5807,2022-11-16,Mixer,Clothing,20368.77,Debit Card,Pune,10,Failed
8487,815,2022-10-27,Toy,Clothing,16199.62,UPI,Jaipur,0,Failed
8488,1426,2024-02-05,Mixer,Electronics,13179.17,Credit Card,Jaipur,0,Completed
8489,4367,2021-10-23,Shirt,Electronics,23816.27,Credit Card,Hyderabad,20,Pending
8490,6467,2022-12-30,Shirt,Books,34537.23,Debit Card,Ahmedabad,20,Pending
8491,1153,2024-03-28,Mixer,Groceries,41851.77,Debit Card,Hyderabad,5,Pending
8492,1257,2023-09-28,Mixer,Books,44535.96,Cash,Surat,15,Failed
8493,6726,2023-06-14,Book,Toys,34945.29,Credit Card,Jaipur,15,Completed
8494,4598,2023-07-07,Mixer,Toys,8952.71,UPI,Delhi,0,Pending
8495,4709,2023-02-08,Groceries,Books,42972.86,Cash,Chennai,10,Failed
8496,5517,2024-01-19,Groceries,Groceries,27446.12,Debit Card,Surat,10,Failed
8497,3356,2023-02-05,Laptop,Toys,18418.33,UPI,Ahmedabad,15,Completed
8498,4007,2024-05-05,Book,Home & Kitchen,27374.2,UPI,Bangalore,15,Completed
8499,5700,2024-01-04,Toy,Books,39610.22,UPI,Kolkata,15,Failed
8500,4702,2023-01-10,Groceries,Toys,11190.58,Debit Card,Jaipur,15,Pending
8501,337,2024-06-06,Shirt,Toys,13897.88,Debit Card,Pune,5,Failed
8502,5709,2023-06-18,Laptop,Toys,372.37,Debit Card,Hyderabad,15,Failed
8503,4613,2023-04-25,Mixer,Books,6852.64,UPI,Surat,5,Completed
8504,4190,2023-03-17,Shirt,Clothing,31383.0,UPI,Bangalore,0,Failed
8505,5555,2022-05-08,Laptop,Clothing,25379.28,Debit Card,Mumbai,15,Failed
8506,4,2023-11-12,Book,Books,20869.68,Credit Card,Delhi,20,Completed
8507,2856,2022-11-27,Mixer,Electronics,30626.38,Cash,Surat,0,Pending
8508,3494,2022-05-26,Groceries,Toys,32011.21,UPI,Bangalore,5,Pending
8509,4741,2023-01-17,Laptop,Electronics,12849.5,Cash,Jaipur,15,Completed
8510,7,2024-09-11,Groceries,Books,41339.34,Credit Card,Kolkata,5,Completed
8511,4296,2024-04-14,Laptop,Groceries,13098.84,Debit Card,Bangalore,20,Pending
8512,3084,2022-10-04,Groceries,Home & Kitchen,11411.93,UPI,Chennai,5,Failed
8513,2408,2022-02-05,Shirt,Electronics,47225.36,UPI,Pune,20,Completed
8514,6864,2024-04-12,Book,Clothing,19630.64,Cash,Kolkata,20,Failed
8515,6583,2022-07-04,Toy,Books,27673.95,Cash,Hyderabad,15,Completed
